Stock Name,Day,Action,Stock Price,Cash,Shares Held,Portfolio Value,Date
D,4,Buy,57.61000061035156,9942.389999389648,1.0,10000.0,2024-10-15
D,5,Buy,60.290000915527344,9939.709999084473,1.0,10000.0,2024-10-16
D,6,Buy,60.1963005065918,9939.803699493408,1.0,10000.0,2024-10-17
D,7,Buy,59.92250061035156,9940.077499389648,1.0,10000.0,2024-10-18
D,8,Buy,59.900001525878906,9940.09999847412,1.0,10000.0,2024-10-21
D,9,Buy,60.01499938964844,9939.985000610352,1.0,10000.0,2024-10-22
DAL,0,Sell,50.97999954223633,10000.0,0.0,10000.0,2024-10-09
DAL,1,Buy,50.290000915527344,9949.709999084473,1.0,10000.0,2024-10-10
DAL,1,Buy,54.650001525878906,9945.34999847412,1.0,10000.0,2024-10-23
DAL,1,Buy,54.400001525878906,9945.59999847412,1.0,10000.0,2024-10-24
DAL,1,Buy,54.27000045776367,9945.729999542236,1.0,10000.0,2024-10-25
DAL,2,Hold,51.33000183105469,9949.709999084473,1.0,10001.040000915527,2024-10-11
DAL,3,Hold,53.18000030517578,9949.709999084473,1.0,10002.889999389648,2024-10-14
DAL,4,Buy,52.72999954223633,9947.270000457764,1.0,10000.0,2024-10-15
DAL,5,Buy,56.08000183105469,9943.919998168943,1.0,10000.0,2024-10-16
DAL,6,Buy,55.255001068115234,9944.744998931885,1.0,10000.0,2024-10-17
DAL,7,Buy,55.90999984741211,9944.090000152588,1.0,10000.0,2024-10-18
DAL,8,Buy,54.834999084472656,9945.165000915527,1.0,10000.0,2024-10-21
DAL,9,Buy,55.11000061035156,9944.889999389648,1.0,10000.0,2024-10-22
DAY,0,Hold,61.84000015258789,10000.0,0.0,10000.0,2024-10-09
DAY,1,Hold,62.380001068115234,10000.0,0.0,10000.0,2024-10-10
DAY,1,Hold,64.86000061035156,10000.0,0.0,10000.0,2024-10-23
DAY,1,Hold,65.19000244140625,10000.0,0.0,10000.0,2024-10-24
DAY,1,Hold,65.0,10000.0,0.0,10000.0,2024-10-25
DAY,2,Hold,61.970001220703125,10000.0,0.0,10000.0,2024-10-11
DAY,3,Hold,63.439998626708984,10000.0,0.0,10000.0,2024-10-14
DAY,4,Hold,63.959999084472656,10000.0,0.0,10000.0,2024-10-15
DAY,6,Hold,63.58000183105469,10000.0,0.0,10000.0,2024-10-17
DAY,7,Hold,65.06999969482422,10000.0,0.0,10000.0,2024-10-18
DAY,8,Hold,64.91999816894531,10000.0,0.0,10000.0,2024-10-21
DAY,9,Hold,65.37000274658203,10000.0,0.0,10000.0,2024-10-22
DD,0,Buy,85.63999938964844,9914.360000610352,1.0,10000.0,2024-10-09
DD,1,Hold,86.30999755859375,9914.360000610352,1.0,10000.669998168943,2024-10-10
DD,1,Buy,84.38999938964844,9829.970001220703,2.0,9998.75,2024-10-23
DD,1,Buy,83.95999908447266,9830.40000152588,2.0,9998.319999694824,2024-10-24
DD,1,Buy,83.51499938964844,9830.845001220703,2.0,9997.875,2024-10-25
DD,2,Buy,86.52999877929688,9827.830001831057,2.0,10000.889999389648,2024-10-11
DD,3,Hold,86.8499984741211,9827.830001831057,2.0,10001.529998779297,2024-10-14
DD,4,Buy,84.70999908447266,9829.65000152588,2.0,9999.069999694824,2024-10-15
DD,5,Buy,85.54000091552734,9828.819999694824,2.0,9999.90000152588,2024-10-16
DD,6,Buy,85.01000213623047,9829.34999847412,2.0,9999.370002746582,2024-10-17
DD,7,Buy,85.08000183105469,9829.279998779297,2.0,9999.440002441406,2024-10-18
DD,8,Buy,84.43499755859375,9829.925003051758,2.0,9998.794998168943,2024-10-21
DD,9,Buy,84.44999694824219,9829.91000366211,2.0,9998.809997558594,2024-10-22
DE,0,Sell,405.4800109863281,10000.0,0.0,10000.0,2024-10-09
DE,1,Sell,405.760009765625,10000.0,0.0,10000.0,2024-10-10
DE,1,Sell,408.6400146484375,10000.0,0.0,10000.0,2024-10-23
DE,1,Sell,409.44000244140625,10000.0,0.0,10000.0,2024-10-24
DE,1,Sell,409.3900146484375,10000.0,0.0,10000.0,2024-10-25
DE,2,Hold,411.0799865722656,10000.0,0.0,10000.0,2024-10-11
DE,3,Sell,407.7200012207031,10000.0,0.0,10000.0,2024-10-14
DE,4,Sell,401.989990234375,10000.0,0.0,10000.0,2024-10-15
DE,5,Sell,410.2349853515625,10000.0,0.0,10000.0,2024-10-16
DE,6,Sell,401.4700012207031,10000.0,0.0,10000.0,2024-10-17
DE,7,Sell,409.010009765625,10000.0,0.0,10000.0,2024-10-18
DE,8,Sell,407.8630065917969,10000.0,0.0,10000.0,2024-10-21
DE,9,Sell,406.7550048828125,10000.0,0.0,10000.0,2024-10-22
DECK,0,Hold,160.44000244140625,10000.0,0.0,10000.0,2024-10-09
DECK,1,Hold,158.25999450683594,10000.0,0.0,10000.0,2024-10-10
DECK,1,Buy,150.9600067138672,9849.039993286133,1.0,10000.0,2024-10-23
DECK,1,Buy,152.79249572753906,9847.20750427246,1.0,10000.0,2024-10-24
DECK,1,Buy,168.1750030517578,9831.824996948242,1.0,10000.0,2024-10-25
DECK,2,Hold,161.25,10000.0,0.0,10000.0,2024-10-11
DECK,3,Buy,160.72999572753906,9839.27000427246,1.0,10000.0,2024-10-14
DECK,4,Buy,161.85000610351562,9838.149993896484,1.0,10000.0,2024-10-15
DECK,5,Buy,160.97999572753906,9839.02000427246,1.0,10000.0,2024-10-16
DECK,6,Buy,160.55999755859375,9839.440002441406,1.0,10000.0,2024-10-17
DECK,7,Buy,161.11500549316406,9838.884994506836,1.0,10000.0,2024-10-18
DECK,8,Buy,158.97000122070312,9841.029998779297,1.0,10000.0,2024-10-21
DECK,9,Buy,154.5399932861328,9845.460006713867,1.0,10000.0,2024-10-22
DELL,0,Hold,122.33999633789062,10000.0,0.0,10000.0,2024-10-09
DELL,1,Hold,124.8000030517578,10000.0,0.0,10000.0,2024-10-10
DELL,1,Hold,119.48999786376952,10000.0,0.0,10000.0,2024-10-23
DELL,1,Hold,120.63999938964844,10000.0,0.0,10000.0,2024-10-24
DELL,1,Hold,122.93000030517578,10000.0,0.0,10000.0,2024-10-25
DELL,2,Hold,127.7300033569336,10000.0,0.0,10000.0,2024-10-11
DELL,3,Hold,128.35000610351562,10000.0,0.0,10000.0,2024-10-14
DELL,4,Hold,125.83000183105467,10000.0,0.0,10000.0,2024-10-15
DELL,5,Hold,126.91010284423828,10000.0,0.0,10000.0,2024-10-16
DELL,6,Hold,130.2100067138672,10000.0,0.0,10000.0,2024-10-17
DELL,7,Hold,126.44000244140624,10000.0,0.0,10000.0,2024-10-18
DELL,8,Hold,126.62000274658205,10000.0,0.0,10000.0,2024-10-21
DELL,9,Hold,121.0500030517578,10000.0,0.0,10000.0,2024-10-22
DFS,0,Sell,143.14999389648438,10000.0,0.0,10000.0,2024-10-09
DFS,1,Buy,141.74000549316406,9858.259994506836,1.0,10000.0,2024-10-10
DFS,1,Sell,145.16000366210938,10000.0,0.0,10000.0,2024-10-23
DFS,1,Sell,143.72999572753906,10000.0,0.0,10000.0,2024-10-24
DFS,1,Sell,150.1199951171875,10000.0,0.0,10000.0,2024-10-25
DFS,2,Buy,145.80999755859375,9712.449996948242,2.0,10004.06999206543,2024-10-11
DFS,3,Buy,147.30999755859375,9565.139999389648,3.0,10007.06999206543,2024-10-14
DFS,4,Sell,147.13999938964844,10000.0,0.0,10000.0,2024-10-15
DFS,5,Sell,148.6699981689453,10000.0,0.0,10000.0,2024-10-16
DFS,6,Sell,150.1300048828125,10000.0,0.0,10000.0,2024-10-17
DFS,7,Sell,149.0500030517578,10000.0,0.0,10000.0,2024-10-18
DFS,8,Sell,145.9499969482422,10000.0,0.0,10000.0,2024-10-21
DFS,9,Sell,146.10000610351562,10000.0,0.0,10000.0,2024-10-22
DG,0,Buy,82.86000061035156,9917.139999389648,1.0,10000.0,2024-10-09
DG,1,Buy,82.44000244140625,9834.699996948242,2.0,9999.580001831057,2024-10-10
DG,1,Buy,81.04000091552734,9836.09999847412,2.0,9998.180000305176,2024-10-23
DG,1,Buy,81.22830200195312,9835.911697387695,2.0,9998.368301391602,2024-10-24
DG,1,Buy,80.93000030517578,9836.209999084473,2.0,9998.069999694824,2024-10-25
DG,2,Buy,82.48999786376953,9752.209999084473,3.0,9999.67999267578,2024-10-11
DG,3,Hold,79.76000213623047,9752.209999084473,3.0,9991.490005493164,2024-10-14
DG,4,Buy,80.56999969482422,9836.569999694824,2.0,9997.709999084473,2024-10-15
DG,5,Buy,82.80999755859375,9834.330001831057,2.0,9999.949996948242,2024-10-16
DG,6,Buy,81.55999755859375,9835.580001831057,2.0,9998.699996948242,2024-10-17
DG,7,Buy,80.51499938964844,9836.625,2.0,9997.654998779297,2024-10-18
DG,8,Buy,80.88500213623047,9836.254997253418,2.0,9998.02500152588,2024-10-21
DG,9,Buy,80.26000213623047,9836.879997253418,2.0,9997.40000152588,2024-10-22
DGX,0,Sell,149.00999450683594,10000.0,0.0,10000.0,2024-10-09
DGX,1,Sell,147.80999755859375,10000.0,0.0,10000.0,2024-10-10
DGX,1,Sell,157.1199951171875,10000.0,0.0,10000.0,2024-10-23
DGX,1,Sell,158.01499938964844,10000.0,0.0,10000.0,2024-10-24
DGX,1,Sell,154.47000122070312,10000.0,0.0,10000.0,2024-10-25
DGX,2,Hold,148.6699981689453,10000.0,0.0,10000.0,2024-10-11
DGX,3,Sell,149.0,10000.0,0.0,10000.0,2024-10-14
DGX,4,Sell,149.35000610351562,10000.0,0.0,10000.0,2024-10-15
DGX,5,Sell,148.85000610351562,10000.0,0.0,10000.0,2024-10-16
DGX,6,Sell,148.77999877929688,10000.0,0.0,10000.0,2024-10-17
DGX,7,Sell,149.44000244140625,10000.0,0.0,10000.0,2024-10-18
DGX,8,Sell,148.38499450683594,10000.0,0.0,10000.0,2024-10-21
DGX,9,Sell,157.8699951171875,10000.0,0.0,10000.0,2024-10-22
DHI,0,Buy,185.2599945068359,9814.740005493164,1.0,10000.0,2024-10-09
DHI,1,Buy,183.38999938964844,9631.350006103516,2.0,9998.130004882812,2024-10-10
DHI,1,Buy,180.2899932861328,9634.450012207031,2.0,9995.029998779297,2024-10-23
DHI,1,Buy,183.2599945068359,9631.480010986328,2.0,9998.0,2024-10-24
DHI,1,Buy,179.91000366210938,9634.830001831057,2.0,9994.650009155272,2024-10-25
DHI,2,Hold,182.82000732421875,9631.350006103516,2.0,9996.990020751951,2024-10-11
DHI,3,Hold,187.11000061035156,9631.350006103516,2.0,10005.57000732422,2024-10-14
DHI,4,Buy,189.3999938964844,9625.34001159668,2.0,10004.139999389648,2024-10-15
DHI,5,Buy,192.49180603027344,9622.24819946289,2.0,10007.231811523438,2024-10-16
DHI,6,Buy,191.5099945068359,9623.230010986328,2.0,10006.25,2024-10-17
DHI,7,Buy,194.5099945068359,9620.230010986328,2.0,10009.25,2024-10-18
DHI,8,Buy,187.3699951171875,9627.370010375977,2.0,10002.110000610352,2024-10-21
DHI,9,Buy,180.3699951171875,9634.370010375977,2.0,9995.110000610352,2024-10-22
DHR,0,Buy,269.2300109863281,9730.769989013672,1.0,10000.0,2024-10-09
DHR,1,Sell,266.45001220703125,9997.220001220703,0.0,9997.220001220703,2024-10-10
DHR,1,Buy,256.0,9474.769989013672,2.0,9986.769989013672,2024-10-23
DHR,1,Buy,250.5449981689453,9480.224990844728,2.0,9981.314987182615,2024-10-24
DHR,1,Buy,245.3000030517578,9485.469985961914,2.0,9976.06999206543,2024-10-25
DHR,2,Sell,270.3299865722656,9997.220001220703,0.0,9997.220001220703,2024-10-11
DHR,3,Sell,271.55999755859375,9997.220001220703,0.0,9997.220001220703,2024-10-14
DHR,4,Buy,272.67999267578125,9458.08999633789,2.0,10003.449981689451,2024-10-15
DHR,5,Buy,267.4700012207031,9463.299987792969,2.0,9998.239990234377,2024-10-16
DHR,6,Buy,273.17999267578125,9457.58999633789,2.0,10003.949981689451,2024-10-17
DHR,7,Buy,274.2300109863281,9456.539978027344,2.0,10005.0,2024-10-18
DHR,8,Buy,271.20001220703125,9459.56997680664,2.0,10001.970001220703,2024-10-21
DHR,9,Buy,263.8299865722656,9466.940002441406,2.0,9994.599975585938,2024-10-22
DIS,0,Sell,93.5999984741211,10000.0,0.0,10000.0,2024-10-09
DIS,1,Sell,92.98999786376952,10000.0,0.0,10000.0,2024-10-10
DIS,1,Sell,96.23999786376952,10000.0,0.0,10000.0,2024-10-23
DIS,1,Sell,95.4749984741211,10000.0,0.0,10000.0,2024-10-24
DIS,1,Sell,95.3874969482422,10000.0,0.0,10000.0,2024-10-25
DIS,2,Hold,94.12999725341795,10000.0,0.0,10000.0,2024-10-11
DIS,3,Hold,94.97000122070312,10000.0,0.0,10000.0,2024-10-14
DIS,4,Sell,94.22000122070312,10000.0,0.0,10000.0,2024-10-15
DIS,5,Sell,95.7699966430664,10000.0,0.0,10000.0,2024-10-16
DIS,6,Sell,96.2802963256836,10000.0,0.0,10000.0,2024-10-17
DIS,7,Sell,97.18499755859376,10000.0,0.0,10000.0,2024-10-18
DIS,8,Sell,96.02999877929688,10000.0,0.0,10000.0,2024-10-21
DIS,9,Sell,97.01499938964844,10000.0,0.0,10000.0,2024-10-22
DLR,0,Sell,159.1300048828125,10000.0,0.0,10000.0,2024-10-09
DLR,1,Sell,158.85000610351562,10000.0,0.0,10000.0,2024-10-10
DLR,1,Sell,165.8000030517578,10000.0,0.0,10000.0,2024-10-23
DLR,1,Sell,165.2100067138672,10000.0,0.0,10000.0,2024-10-24
DLR,1,Sell,180.80999755859375,10000.0,0.0,10000.0,2024-10-25
DLR,2,Hold,160.72999572753906,10000.0,0.0,10000.0,2024-10-11
DLR,3,Sell,161.97999572753906,10000.0,0.0,10000.0,2024-10-14
DLR,4,Sell,161.2100067138672,10000.0,0.0,10000.0,2024-10-15
DLR,5,Sell,162.0500030517578,10000.0,0.0,10000.0,2024-10-16
DLR,6,Sell,163.35000610351562,10000.0,0.0,10000.0,2024-10-17
DLR,7,Sell,165.09010314941406,10000.0,0.0,10000.0,2024-10-18
DLR,8,Sell,165.2100067138672,10000.0,0.0,10000.0,2024-10-21
DLR,9,Sell,165.5500030517578,10000.0,0.0,10000.0,2024-10-22
DLTR,0,Hold,69.62999725341797,10000.0,0.0,10000.0,2024-10-09
DLTR,1,Hold,69.36000061035156,10000.0,0.0,10000.0,2024-10-10
DLTR,1,Hold,66.12999725341797,10000.0,0.0,10000.0,2024-10-23
DLTR,1,Hold,66.54499816894531,10000.0,0.0,10000.0,2024-10-24
DLTR,1,Hold,66.62000274658203,10000.0,0.0,10000.0,2024-10-25
DLTR,2,Hold,68.94000244140625,10000.0,0.0,10000.0,2024-10-11
DLTR,3,Hold,66.80000305175781,10000.0,0.0,10000.0,2024-10-14
DLTR,4,Hold,67.7300033569336,10000.0,0.0,10000.0,2024-10-15
DLTR,5,Hold,68.79000091552734,10000.0,0.0,10000.0,2024-10-16
DLTR,6,Hold,67.44000244140625,10000.0,0.0,10000.0,2024-10-17
DLTR,7,Hold,68.08000183105469,10000.0,0.0,10000.0,2024-10-18
DLTR,8,Hold,67.21499633789062,10000.0,0.0,10000.0,2024-10-21
DLTR,9,Hold,65.4800033569336,10000.0,0.0,10000.0,2024-10-22
DOC,0,Buy,21.780000686645508,9978.219999313354,1.0,10000.0,2024-10-09
DOC,1,Sell,21.5,9999.719999313354,0.0,9999.719999313354,2024-10-10
DOC,1,Sell,23.1200008392334,10001.340000152588,0.0,10001.340000152588,2024-10-23
DOC,1,Sell,22.924999237060547,10001.144998550417,0.0,10001.144998550417,2024-10-24
DOC,1,Sell,22.704999923706055,9978.219999313354,1.0,10000.92499923706,2024-10-25
DOC,2,Hold,21.670000076293945,9999.719999313354,0.0,9999.719999313354,2024-10-11
DOC,3,Buy,21.8799991607666,9977.840000152588,1.0,9999.719999313354,2024-10-14
DOC,4,Sell,22.31999969482422,10000.53999900818,0.0,10000.53999900818,2024-10-15
DOC,5,Sell,22.575000762939453,10000.795000076294,0.0,10000.795000076294,2024-10-16
DOC,6,Sell,22.350000381469727,10000.569999694824,0.0,10000.569999694824,2024-10-17
DOC,7,Sell,22.625,10000.844999313354,0.0,10000.844999313354,2024-10-18
DOC,8,Sell,22.354999542236328,10000.57499885559,0.0,10000.57499885559,2024-10-21
DOC,9,Sell,22.424999237060547,10000.644998550417,0.0,10000.644998550417,2024-10-22
DOV,0,Buy,186.0800018310547,9813.919998168943,1.0,10000.0,2024-10-09
DOV,1,Sell,186.6199951171875,10000.539993286133,0.0,10000.539993286133,2024-10-10
DOV,1,Buy,191.67999267578125,9622.240005493162,2.0,10005.599990844725,2024-10-23
DOV,1,Buy,185.8000030517578,9628.119995117186,2.0,9999.7200012207,2024-10-24
DOV,1,Buy,186.75,9627.169998168943,2.0,10000.669998168943,2024-10-25
DOV,2,Sell,190.69000244140625,10000.539993286133,0.0,10000.539993286133,2024-10-11
DOV,3,Hold,193.72999572753903,10000.539993286133,0.0,10000.539993286133,2024-10-14
DOV,4,Buy,191.27999877929688,9622.639999389648,2.0,10005.19999694824,2024-10-15
DOV,5,Buy,193.6499938964844,9620.27000427246,2.0,10007.569992065428,2024-10-16
DOV,6,Buy,194.6199951171875,9619.300003051756,2.0,10008.539993286133,2024-10-17
DOV,7,Buy,193.7050018310547,9620.214996337889,2.0,10007.624999999998,2024-10-18
DOV,8,Buy,192.77000427246097,9621.149993896484,2.0,10006.690002441404,2024-10-21
DOV,9,Buy,191.69000244140625,9622.229995727535,2.0,10005.61000061035,2024-10-22
DOW,0,Hold,53.41999816894531,10000.0,0.0,10000.0,2024-10-09
DOW,1,Hold,53.619998931884766,10000.0,0.0,10000.0,2024-10-10
DOW,1,Hold,51.4900016784668,10000.0,0.0,10000.0,2024-10-23
DOW,1,Hold,50.95000076293945,10000.0,0.0,10000.0,2024-10-24
DOW,1,Hold,49.994998931884766,10000.0,0.0,10000.0,2024-10-25
DOW,2,Hold,53.779998779296875,10000.0,0.0,10000.0,2024-10-11
DOW,3,Hold,53.540000915527344,10000.0,0.0,10000.0,2024-10-14
DOW,4,Hold,52.56999969482422,10000.0,0.0,10000.0,2024-10-15
DOW,5,Hold,52.9900016784668,10000.0,0.0,10000.0,2024-10-16
DOW,6,Hold,52.869998931884766,10000.0,0.0,10000.0,2024-10-17
DOW,7,Hold,53.084999084472656,10000.0,0.0,10000.0,2024-10-18
DOW,8,Hold,52.21500015258789,10000.0,0.0,10000.0,2024-10-21
DOW,9,Hold,51.95500183105469,10000.0,0.0,10000.0,2024-10-22
DPZ,0,Hold,413.2000122070313,10000.0,0.0,10000.0,2024-10-09
DPZ,1,Sell,408.75,10000.0,0.0,10000.0,2024-10-10
DPZ,1,Hold,422.7000122070313,10000.0,0.0,10000.0,2024-10-23
DPZ,1,Hold,419.4700012207031,10000.0,0.0,10000.0,2024-10-24
DPZ,1,Hold,416.1700134277344,10000.0,0.0,10000.0,2024-10-25
DPZ,2,Buy,429.6700134277344,9570.329986572266,1.0,10000.0,2024-10-11
DPZ,3,Buy,428.0799865722656,9142.25,2.0,9998.409973144531,2024-10-14
DPZ,4,Hold,427.260009765625,10000.0,0.0,10000.0,2024-10-15
DPZ,5,Hold,428.6050109863281,10000.0,0.0,10000.0,2024-10-16
DPZ,6,Hold,428.4100036621094,10000.0,0.0,10000.0,2024-10-17
DPZ,7,Hold,428.8500061035156,10000.0,0.0,10000.0,2024-10-18
DPZ,8,Hold,427.8049926757813,10000.0,0.0,10000.0,2024-10-21
DPZ,9,Hold,429.114990234375,10000.0,0.0,10000.0,2024-10-22
DRI,0,Hold,158.55999755859375,10000.0,0.0,10000.0,2024-10-09
DRI,1,Sell,155.92999267578125,10000.0,0.0,10000.0,2024-10-10
DRI,1,Hold,162.36000061035156,10000.0,0.0,10000.0,2024-10-23
DRI,1,Hold,162.55999755859375,10000.0,0.0,10000.0,2024-10-24
DRI,1,Hold,160.2100067138672,10000.0,0.0,10000.0,2024-10-25
DRI,2,Sell,156.72000122070312,10000.0,0.0,10000.0,2024-10-11
DRI,3,Sell,156.94000244140625,10000.0,0.0,10000.0,2024-10-14
DRI,4,Hold,160.13999938964844,10000.0,0.0,10000.0,2024-10-15
DRI,5,Hold,162.76499938964844,10000.0,0.0,10000.0,2024-10-16
DRI,6,Hold,163.75,10000.0,0.0,10000.0,2024-10-17
DRI,7,Hold,164.4499969482422,10000.0,0.0,10000.0,2024-10-18
DRI,8,Hold,163.94749450683594,10000.0,0.0,10000.0,2024-10-21
DRI,9,Hold,161.67999267578125,10000.0,0.0,10000.0,2024-10-22
DTE,0,Hold,124.5199966430664,10000.0,0.0,10000.0,2024-10-09
DTE,1,Buy,123.68000030517578,9876.319999694824,1.0,10000.0,2024-10-10
DTE,1,Buy,129.99000549316406,9870.009994506836,1.0,10000.0,2024-10-23
DTE,1,Buy,129.80999755859375,9870.190002441406,1.0,10000.0,2024-10-24
DTE,1,Buy,127.0999984741211,9872.90000152588,1.0,10000.0,2024-10-25
DTE,2,Sell,124.87000274658205,10001.190002441406,0.0,10001.190002441406,2024-10-11
DTE,3,Buy,125.58000183105467,9875.610000610352,1.0,10001.190002441406,2024-10-14
DTE,4,Buy,127.38999938964844,9872.610000610352,1.0,10000.0,2024-10-15
DTE,5,Buy,128.58749389648438,9871.412506103516,1.0,10000.0,2024-10-16
DTE,6,Buy,128.3300018310547,9871.669998168943,1.0,10000.0,2024-10-17
DTE,7,Buy,128.77000427246094,9871.22999572754,1.0,10000.0,2024-10-18
DTE,8,Buy,127.62000274658205,9872.379997253418,1.0,10000.0,2024-10-21
DTE,9,Buy,128.36500549316406,9871.634994506836,1.0,10000.0,2024-10-22
DUK,0,Buy,111.31999969482422,9888.680000305176,1.0,10000.0,2024-10-09
DUK,1,Sell,113.12000274658205,10001.800003051758,0.0,10001.800003051758,2024-10-10
DUK,1,Buy,120.56999969482422,9768.110000610352,2.0,10009.25,2024-10-23
DUK,1,Buy,119.34500122070312,9769.334999084473,2.0,10008.02500152588,2024-10-24
DUK,1,Buy,117.66000366210938,9771.019996643066,2.0,10006.340003967283,2024-10-25
DUK,2,Sell,114.16999816894533,10001.800003051758,0.0,10001.800003051758,2024-10-11
DUK,3,Sell,115.08999633789062,10001.800003051758,0.0,10001.800003051758,2024-10-14
DUK,4,Buy,117.12000274658205,9771.559997558594,2.0,10005.800003051758,2024-10-15
DUK,5,Buy,119.6750030517578,9769.004997253418,2.0,10008.355003356934,2024-10-16
DUK,6,Buy,120.31999969482422,9768.360000610352,2.0,10009.0,2024-10-17
DUK,7,Buy,120.40499877929688,9768.27500152588,2.0,10009.084999084473,2024-10-18
DUK,8,Buy,119.83999633789062,9768.840003967283,2.0,10008.519996643066,2024-10-21
DUK,9,Buy,119.58999633789062,9769.090003967283,2.0,10008.269996643066,2024-10-22
DVA,0,Buy,159.3000030517578,9840.699996948242,1.0,10000.0,2024-10-09
DVA,1,Sell,159.42999267578125,10000.129989624023,0.0,10000.129989624023,2024-10-10
DVA,1,Buy,162.77999877929688,9677.919998168943,2.0,10003.47999572754,2024-10-23
DVA,1,Buy,161.36000061035156,9679.33999633789,2.0,10002.059997558594,2024-10-24
DVA,1,Buy,156.97000122070312,9683.72999572754,2.0,9997.669998168943,2024-10-25
DVA,2,Hold,160.85000610351562,10000.129989624023,0.0,10000.129989624023,2024-10-11
DVA,3,Hold,161.8300018310547,10000.129989624023,0.0,10000.129989624023,2024-10-14
DVA,4,Buy,164.57000732421875,9676.129989624023,2.0,10005.27000427246,2024-10-15
DVA,5,Buy,165.11000061035156,9675.58999633789,2.0,10005.809997558594,2024-10-16
DVA,6,Buy,160.1300048828125,9680.56999206543,2.0,10000.830001831057,2024-10-17
DVA,7,Buy,161.66000366210938,9679.039993286133,2.0,10002.360000610352,2024-10-18
DVA,8,Buy,161.8800048828125,9678.81999206543,2.0,10002.580001831057,2024-10-21
DVA,9,Buy,163.05999755859375,9677.639999389648,2.0,10003.759994506836,2024-10-22
DVN,0,Sell,41.959999084472656,10000.0,0.0,10000.0,2024-10-09
DVN,1,Buy,42.86000061035156,9957.139999389648,1.0,10000.0,2024-10-10
DVN,1,Sell,39.5099983215332,10000.0,0.0,10000.0,2024-10-23
DVN,1,Sell,39.37900161743164,10000.0,0.0,10000.0,2024-10-24
DVN,1,Sell,39.136199951171875,10000.0,0.0,10000.0,2024-10-25
DVN,2,Buy,42.959999084472656,9914.180000305176,2.0,10000.09999847412,2024-10-11
DVN,3,Buy,42.869998931884766,9871.310001373293,3.0,9999.919998168943,2024-10-14
DVN,4,Sell,41.20000076293945,10000.0,0.0,10000.0,2024-10-15
DVN,5,Sell,40.880001068115234,10000.0,0.0,10000.0,2024-10-16
DVN,6,Sell,40.38010025024414,10000.0,0.0,10000.0,2024-10-17
DVN,7,Sell,40.470001220703125,10000.0,0.0,10000.0,2024-10-18
DVN,8,Sell,40.04499816894531,10000.0,0.0,10000.0,2024-10-21
DVN,9,Sell,40.34000015258789,10000.0,0.0,10000.0,2024-10-22
DXCM,0,Hold,69.62000274658203,10000.0,0.0,10000.0,2024-10-09
DXCM,1,Buy,69.55999755859375,9930.440002441406,1.0,10000.0,2024-10-10
DXCM,1,Buy,72.4800033569336,9927.519996643066,1.0,10000.0,2024-10-23
DXCM,1,Buy,74.2750015258789,9925.72499847412,1.0,10000.0,2024-10-24
DXCM,1,Buy,73.72000122070312,9926.279998779297,1.0,10000.0,2024-10-25
DXCM,2,Hold,69.20999908447266,9930.440002441406,1.0,9999.65000152588,2024-10-11
DXCM,3,Hold,69.18000030517578,9930.440002441406,1.0,9999.620002746582,2024-10-14
DXCM,4,Buy,67.0999984741211,9932.90000152588,1.0,10000.0,2024-10-15
DXCM,5,Buy,69.11000061035156,9930.889999389648,1.0,10000.0,2024-10-16
DXCM,6,Buy,69.55000305175781,9930.449996948242,1.0,10000.0,2024-10-17
DXCM,7,Buy,72.09030151367188,9927.909698486328,1.0,10000.0,2024-10-18
DXCM,8,Buy,72.7300033569336,9927.269996643066,1.0,10000.0,2024-10-21
DXCM,9,Buy,72.32499694824219,9927.675003051758,1.0,10000.0,2024-10-22
EA,0,Buy,143.74000549316406,9856.259994506836,1.0,10000.0,2024-10-09
EA,1,Sell,141.97000122070312,9998.22999572754,0.0,9998.22999572754,2024-10-10
EA,1,Sell,144.86000061035156,10001.119995117188,0.0,10001.119995117188,2024-10-23
EA,1,Sell,145.24000549316406,10001.5,0.0,10001.5,2024-10-24
EA,1,Sell,145.64999389648438,9856.259994506836,1.0,10001.90998840332,2024-10-25
EA,2,Hold,143.24000549316406,9998.22999572754,0.0,9998.22999572754,2024-10-11
EA,3,Buy,144.1699981689453,9854.059997558594,1.0,9998.22999572754,2024-10-14
EA,4,Sell,146.4199981689453,10002.67999267578,0.0,10002.67999267578,2024-10-15
EA,5,Sell,145.1999969482422,10001.459991455078,0.0,10001.459991455078,2024-10-16
EA,6,Sell,144.03500366210938,10000.294998168943,0.0,10000.294998168943,2024-10-17
EA,7,Sell,144.02999877929688,10000.289993286133,0.0,10000.289993286133,2024-10-18
EA,8,Sell,144.88999938964844,10001.149993896484,0.0,10001.149993896484,2024-10-21
EA,9,Sell,145.55999755859375,10001.81999206543,0.0,10001.81999206543,2024-10-22
EBAY,0,Hold,66.94999694824219,10000.0,0.0,10000.0,2024-10-09
EBAY,1,Sell,66.05000305175781,10000.0,0.0,10000.0,2024-10-10
EBAY,1,Sell,63.66999816894531,10000.0,0.0,10000.0,2024-10-23
EBAY,1,Sell,63.7599983215332,10000.0,0.0,10000.0,2024-10-24
EBAY,1,Sell,63.310001373291016,10000.0,0.0,10000.0,2024-10-25
EBAY,2,Hold,66.33000183105469,10000.0,0.0,10000.0,2024-10-11
EBAY,3,Hold,66.87999725341797,10000.0,0.0,10000.0,2024-10-14
